"Continente";"País de Residência Permanente";"Unidade da Federação";"Mês";"Chegadas"
"África";"Cabo Verde";"Mato Grosso do Sul";"Março";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"Abril";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"Maio";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"Junho";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"Julho";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"Agosto";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"Setembro";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"Outubro";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"Novembro";"0"
"África";"Cabo Verde";"Mato Grosso do Sul";"Dezembro";"1"
"África";"Cabo Verde";"Minas Gerais";"Janeiro";"3"
"África";"Cabo Verde";"Minas Gerais";"Fevereiro";"0"
"África";"Cabo Verde";"Minas Gerais";"Março";"0"
"África";"Cabo Verde";"Minas Gerais";"Abril";"3"
"África";"Cabo Verde";"Minas Gerais";"Maio";"0"
"África";"Cabo Verde";"Minas Gerais";"Junho";"0"
"África";"Cabo Verde";"Minas Gerais";"Julho";"3"
"África";"Cabo Verde";"Minas Gerais";"Agosto";"0"
"África";"Cabo Verde";"Minas Gerais";"Setembro";"3"
"África";"Cabo Verde";"Minas Gerais";"Outubro";"3"
"África";"Cabo Verde";"Minas Gerais";"Novembro";"6"
"África";"Cabo Verde";"Minas Gerais";"Dezembro";"0"
"África";"Cabo Verde";"Pará";"Janeiro";"0"
"África";"Cabo Verde";"Pará";"Fevereiro";"0"
"África";"Cabo Verde";"Pará";"Março";"0"
"África";"Cabo Verde";"Pará";"Abril";"0"
"África";"Cabo Verde";"Pará";"Maio";"2"
"África";"Cabo Verde";"Pará";"Junho";"0"
"África";"Cabo Verde";"Pará";"Julho";"4"
"África";"Cabo Verde";"Pará";"Agosto";"0"
"África";"Cabo Verde";"Pará";"Setembro";"0"
"África";"Cabo Verde";"Pará";"Outubro";"2"
"África";"Cabo Verde";"Pará";"Novembro";"0"
"África";"Cabo Verde";"Pará";"Dezembro";"0"
"África";"Cabo Verde";"Paraná";"Janeiro";"1"
"África";"Cabo Verde";"Paraná";"Fevereiro";"0"
"África";"Cabo Verde";"Paraná";"Março";"1"
"África";"Cabo Verde";"Paraná";"Abril";"0"
"África";"Cabo Verde";"Paraná";"Maio";"0"
"África";"Cabo Verde";"Paraná";"Junho";"0"
"África";"Cabo Verde";"Paraná";"Julho";"0"
"África";"Cabo Verde";"Paraná";"Agosto";"1"
"África";"Cabo Verde";"Paraná";"Setembro";"1"
"África";"Cabo Verde";"Paraná";"Outubro";"0"
"África";"Cabo Verde";"Paraná";"Novembro";"0"
"África";"Cabo Verde";"Paraná";"Dezembro";"1"
"África";"Cabo Verde";"Pernambuco";"Janeiro";"0"
"África";"Cabo Verde";"Pernambuco";"Fevereiro";"0"
"África";"Cabo Verde";"Pernambuco";"Março";"2"
"África";"Cabo Verde";"Pernambuco";"Abril";"0"
"África";"Cabo Verde";"Pernambuco";"Maio";"0"
"África";"Cabo Verde";"Pernambuco";"Junho";"72"
"África";"Cabo Verde";"Pernambuco";"Julho";"95"
"África";"Cabo Verde";"Pernambuco";"Agosto";"48"
"África";"Cabo Verde";"Pernambuco";"Setembro";"31"
"África";"Cabo Verde";"Pernambuco";"Outubro";"53"
"África";"Cabo Verde";"Pernambuco";"Novembro";"75"
"África";"Cabo Verde";"Pernambuco";"Dezembro";"43"
"África";"Cabo Verde";"Rio de Janeiro";"Janeiro";"14"
"África";"Cabo Verde";"Rio de Janeiro";"Fevereiro";"12"
"África";"Cabo Verde";"Rio de Janeiro";"Março";"3"
"África";"Cabo Verde";"Rio de Janeiro";"Abril";"2"
"África";"Cabo Verde";"Rio de Janeiro";"Maio";"5"
"África";"Cabo Verde";"Rio de Janeiro";"Junho";"8"
"África";"Cabo Verde";"Rio de Janeiro";"Julho";"15"
"África";"Cabo Verde";"Rio de Janeiro";"Agosto";"18"
"África";"Cabo Verde";"Rio de Janeiro";"Setembro";"0"
"África";"Cabo Verde";"Rio de Janeiro";"Outubro";"8"
"África";"Cabo Verde";"Rio de Janeiro";"Novembro";"19"
"África";"Cabo Verde";"Rio de Janeiro";"Dezembro";"3"
"África";"Cabo Verde";"Rio Grande do Norte";"Janeiro";"0"
"África";"Cabo Verde";"Rio Grande do Norte";"Fevereiro";"0"
"África";"Cabo Verde";"Rio Grande do Norte";"Março";"0"
"África";"Cabo Verde";"Rio Grande do Norte";"Abril";"0"
"África";"Cabo Verde";"Rio Grande do Norte";"Maio";"1"
"África";"Cabo Verde";"Rio Grande do Norte";"Junho";"0"
"África";"Cabo Verde";"Rio Grande do Norte";"Julho";"0"
"África";"Cabo Verde";"Rio Grande do Norte";"Agosto";"0"
"África";"Cabo Verde";"Rio Grande do Norte";"Setembro";"0"
"África";"Cabo Verde";"Rio Grande do Norte";"Outubro";"0"
"África";"Cabo Verde";"Rio Grande do Norte";"Novembro";"7"
"África";"Cabo Verde";"Rio Grande do Norte";"Dezembro";"0"
"África";"Cabo Verde";"Rio Grande do Sul";"Janeiro";"0"
"África";"Cabo Verde";"Rio Grande do Sul";"Fevereiro";"4"
"África";"Cabo Verde";"Rio Grande do Sul";"Março";"0"
"África";"Cabo Verde";"Rio Grande do Sul";"Abril";"0"
"África";"Cabo Verde";"Rio Grande do Sul";"Maio";"0"
"África";"Cabo Verde";"Rio Grande do Sul";"Junho";"0"
"África";"Cabo Verde";"Rio Grande do Sul";"Julho";"4"
"África";"Cabo Verde";"Rio Grande do Sul";"Agosto";"0"
"África";"Cabo Verde";"Rio Grande do Sul";"Setembro";"0"
"África";"Cabo Verde";"Rio Grande do Sul";"Outubro";"0"
"África";"Cabo Verde";"Rio Grande do Sul";"Novembro";"0"
"África";"Cabo Verde";"Rio Grande do Sul";"Dezembro";"3"
"África";"Cabo Verde";"Roraima";"Janeiro";"0"
"África";"Cabo Verde";"Roraima";"Fevereiro";"0"
"África";"Cabo Verde";"Roraima";"Março";"0"
"África";"Cabo Verde";"Roraima";"Abril";"1"
"África";"Cabo Verde";"Roraima";"Maio";"0"
"África";"Cabo Verde";"Roraima";"Junho";"0"
"África";"Cabo Verde";"Roraima";"Julho";"0"
"África";"Cabo Verde";"Roraima";"Agosto";"0"
"África";"Cabo Verde";"Roraima";"Setembro";"0"
"África";"Cabo Verde";"Roraima";"Outubro";"0"
"África";"Cabo Verde";"Roraima";"Novembro";"0"
"África";"Cabo Verde";"Roraima";"Dezembro";"0"
"África";"Cabo Verde";"Santa Catarina";"Janeiro";"1"
"África";"Cabo Verde";"Santa Catarina";"Fevereiro";"0"
"África";"Cabo Verde";"Santa Catarina";"Março";"0"
"África";"Cabo Verde";"Santa Catarina";"Abril";"0"
"África";"Cabo Verde";"Santa Catarina";"Maio";"0"
"África";"Cabo Verde";"Santa Catarina";"Junho";"0"
"África";"Cabo Verde";"Santa Catarina";"Julho";"0"
"África";"Cabo Verde";"Santa Catarina";"Agosto";"0"
"África";"Cabo Verde";"Santa Catarina";"Setembro";"0"
"África";"Cabo Verde";"Santa Catarina";"Outubro";"0"
"África";"Cabo Verde";"Santa Catarina";"Novembro";"0"
"África";"Cabo Verde";"Santa Catarina";"Dezembro";"0"
"África";"Cabo Verde";"São Paulo";"Janeiro";"29"
"África";"Cabo Verde";"São Paulo";"Fevereiro";"25"
"África";"Cabo Verde";"São Paulo";"Março";"29"
"África";"Cabo Verde";"São Paulo";"Abril";"13"
"África";"Cabo Verde";"São Paulo";"Maio";"11"
"África";"Cabo Verde";"São Paulo";"Junho";"34"
"África";"Cabo Verde";"São Paulo";"Julho";"55"
"África";"Cabo Verde";"São Paulo";"Agosto";"29"
"África";"Cabo Verde";"São Paulo";"Setembro";"13"
"África";"Cabo Verde";"São Paulo";"Outubro";"30"
"África";"Cabo Verde";"São Paulo";"Novembro";"68"
"África";"Cabo Verde";"São Paulo";"Dezembro";"36"
"África";"Cabo Verde";"Outras Unidades da Federação";"Janeiro";"0"
"África";"Cabo Verde";"Outras Unidades da Federação";"Fevereiro";"0"
"África";"Cabo Verde";"Outras Unidades da Federação";"Março";"0"
"África";"Cabo Verde";"Outras Unidades da Federação";"Abril";"0"
"África";"Cabo Verde";"Outras Unidades da Federação";"Maio";"0"
"África";"Cabo Verde";"Outras Unidades da Federação";"Junho";"0"
"África";"Cabo Verde";"Outras Unidades da Federação";"Julho";"0"
"África";"Cabo Verde";"Outras Unidades da Federação";"Agosto";"0"
"África";"Cabo Verde";"Outras Unidades da Federação";"Setembro";"0"
"África";"Cabo Verde";"Outras Unidades da Federação";"Outubro";"0"
"África";"Cabo Verde";"Outras Unidades da Federação";"Novembro";"0"
"África";"Cabo Verde";"Outras Unidades da Federação";"Dezembro";"0"
"África";"Egito";"Acre";"Janeiro";"0"
"África";"Egito";"Acre";"Fevereiro";"0"
"África";"Egito";"Acre";"Março";"0"
"África";"Egito";"Acre";"Abril";"0"
"África";"Egito";"Acre";"Maio";"0"
"África";"Egito";"Acre";"Junho";"0"
"África";"Egito";"Acre";"Julho";"0"
"África";"Egito";"Acre";"Agosto";"2"
"África";"Egito";"Acre";"Setembro";"0"
"África";"Egito";"Acre";"Outubro";"0"
"África";"Egito";"Acre";"Novembro";"0"
"África";"Egito";"Acre";"Dezembro";"0"
"África";"Egito";"Amapá";"Janeiro";"0"
"África";"Egito";"Amapá";"Fevereiro";"0"
"África";"Egito";"Amapá";"Março";"0"
"África";"Egito";"Amapá";"Abril";"0"
"África";"Egito";"Amapá";"Maio";"0"
"África";"Egito";"Amapá";"Junho";"0"
"África";"Egito";"Amapá";"Julho";"0"
"África";"Egito";"Amapá";"Agosto";"0"
"África";"Egito";"Amapá";"Setembro";"0"
"África";"Egito";"Amapá";"Outubro";"0"
"África";"Egito";"Amapá";"Novembro";"0"
"África";"Egito";"Amapá";"Dezembro";"0"
"África";"Egito";"Amazonas";"Janeiro";"0"
"África";"Egito";"Amazonas";"Fevereiro";"0"
"África";"Egito";"Amazonas";"Março";"0"
"África";"Egito";"Amazonas";"Abril";"0"
"África";"Egito";"Amazonas";"Maio";"0"
"África";"Egito";"Amazonas";"Junho";"0"
"África";"Egito";"Amazonas";"Julho";"0"
"África";"Egito";"Amazonas";"Agosto";"1"
"África";"Egito";"Amazonas";"Setembro";"0"
"África";"Egito";"Amazonas";"Outubro";"1"
"África";"Egito";"Amazonas";"Novembro";"0"
"África";"Egito";"Amazonas";"Dezembro";"0"
"África";"Egito";"Bahia";"Janeiro";"0"
"África";"Egito";"Bahia";"Fevereiro";"0"
"África";"Egito";"Bahia";"Março";"2"
"África";"Egito";"Bahia";"Abril";"0"
"África";"Egito";"Bahia";"Maio";"3"
"África";"Egito";"Bahia";"Junho";"0"
"África";"Egito";"Bahia";"Julho";"0"
"África";"Egito";"Bahia";"Agosto";"0"
"África";"Egito";"Bahia";"Setembro";"0"
"África";"Egito";"Bahia";"Outubro";"0"
"África";"Egito";"Bahia";"Novembro";"3"
"África";"Egito";"Bahia";"Dezembro";"1"
"África";"Egito";"Ceará";"Janeiro";"0"
"África";"Egito";"Ceará";"Fevereiro";"0"
"África";"Egito";"Ceará";"Março";"0"
"África";"Egito";"Ceará";"Abril";"0"
"África";"Egito";"Ceará";"Maio";"0"
"África";"Egito";"Ceará";"Junho";"0"
"África";"Egito";"Ceará";"Julho";"3"
"África";"Egito";"Ceará";"Agosto";"0"
"África";"Egito";"Ceará";"Setembro";"0"
"África";"Egito";"Ceará";"Outubro";"0"
"África";"Egito";"Ceará";"Novembro";"0"
"África";"Egito";"Ceará";"Dezembro";"2"
"África";"Egito";"Distrito Federal";"Janeiro";"0"
"África";"Egito";"Distrito Federal";"Fevereiro";"0"
"África";"Egito";"Distrito Federal";"Março";"2"
"África";"Egito";"Distrito Federal";"Abril";"4"
"África";"Egito";"Distrito Federal";"Maio";"4"
"África";"Egito";"Distrito Federal";"Junho";"4"
"África";"Egito";"Distrito Federal";"Julho";"8"
"África";"Egito";"Distrito Federal";"Agosto";"2"
"África";"Egito";"Distrito Federal";"Setembro";"2"
"África";"Egito";"Distrito Federal";"Outubro";"2"
"África";"Egito";"Distrito Federal";"Novembro";"0"
"África";"Egito";"Distrito Federal";"Dezembro";"2"
"África";"Egito";"Mato Grosso do Sul";"Janeiro";"0"
"África";"Egito";"Mato Grosso do Sul";"Fevereiro";"0"
"África";"Egito";"Mato Grosso do Sul";"Março";"0"
"África";"Egito";"Mato Grosso do Sul";"Abril";"0"
"África";"Egito";"Mato Grosso do Sul";"Maio";"0"
"África";"Egito";"Mato Grosso do Sul";"Junho";"1"
"África";"Egito";"Mato Grosso do Sul";"Julho";"0"
"África";"Egito";"Mato Grosso do Sul";"Agosto";"0"
"África";"Egito";"Mato Grosso do Sul";"Setembro";"0"
"África";"Egito";"Mato Grosso do Sul";"Outubro";"0"
"África";"Egito";"Mato Grosso do Sul";"Novembro";"0"
"África";"Egito";"Mato Grosso do Sul";"Dezembro";"0"
"África";"Egito";"Minas Gerais";"Janeiro";"0"
"África";"Egito";"Minas Gerais";"Fevereiro";"0"
"África";"Egito";"Minas Gerais";"Março";"0"
"África";"Egito";"Minas Gerais";"Abril";"0"
"África";"Egito";"Minas Gerais";"Maio";"0"
"África";"Egito";"Minas Gerais";"Junho";"0"
"África";"Egito";"Minas Gerais";"Julho";"3"
"África";"Egito";"Minas Gerais";"Agosto";"0"
"África";"Egito";"Minas Gerais";"Setembro";"0"
"África";"Egito";"Minas Gerais";"Outubro";"0"
"África";"Egito";"Minas Gerais";"Novembro";"0"
"África";"Egito";"Minas Gerais";"Dezembro";"0"
"África";"Egito";"Pará";"Janeiro";"0"
"África";"Egito";"Pará";"Fevereiro";"0"
"África";"Egito";"Pará";"Março";"0"
"África";"Egito";"Pará";"Abril";"0"
"África";"Egito";"Pará";"Maio";"0"
"África";"Egito";"Pará";"Junho";"0"
"África";"Egito";"Pará";"Julho";"1"
"África";"Egito";"Pará";"Agosto";"0"
"África";"Egito";"Pará";"Setembro";"0"
"África";"Egito";"Pará";"Outubro";"0"
"África";"Egito";"Pará";"Novembro";"0"
"África";"Egito";"Pará";"Dezembro";"0"
"África";"Egito";"Paraná";"Janeiro";"10"
"África";"Egito";"Paraná";"Fevereiro";"0"
"África";"Egito";"Paraná";"Março";"5"
"África";"Egito";"Paraná";"Abril";"0"
"África";"Egito";"Paraná";"Maio";"0"
"África";"Egito";"Paraná";"Junho";"1"
"África";"Egito";"Paraná";"Julho";"0"
"África";"Egito";"Paraná";"Agosto";"3"
"África";"Egito";"Paraná";"Setembro";"0"
"África";"Egito";"Paraná";"Outubro";"1"
"África";"Egito";"Paraná";"Novembro";"1"
"África";"Egito";"Paraná";"Dezembro";"0"
"África";"Egito";"Pernambuco";"Janeiro";"0"
"África";"Egito";"Pernambuco";"Fevereiro";"0"
"África";"Egito";"Pernambuco";"Março";"2"
"África";"Egito";"Pernambuco";"Abril";"0"
"África";"Egito";"Pernambuco";"Maio";"0"
"África";"Egito";"Pernambuco";"Junho";"2"
"África";"Egito";"Pernambuco";"Julho";"0"
"África";"Egito";"Pernambuco";"Agosto";"5"
"África";"Egito";"Pernambuco";"Setembro";"0"
"África";"Egito";"Pernambuco";"Outubro";"0"
"África";"Egito";"Pernambuco";"Novembro";"0"
"África";"Egito";"Pernambuco";"Dezembro";"4"
"África";"Egito";"Rio de Janeiro";"Janeiro";"46"
"África";"Egito";"Rio de Janeiro";"Fevereiro";"63"
"África";"Egito";"Rio de Janeiro";"Março";"45"
"África";"Egito";"Rio de Janeiro";"Abril";"47"
"África";"Egito";"Rio de Janeiro";"Maio";"143"
"África";"Egito";"Rio de Janeiro";"Junho";"47"
"África";"Egito";"Rio de Janeiro";"Julho";"88"
"África";"Egito";"Rio de Janeiro";"Agosto";"50"
"África";"Egito";"Rio de Janeiro";"Setembro";"22"
"África";"Egito";"Rio de Janeiro";"Outubro";"131"
"África";"Egito";"Rio de Janeiro";"Novembro";"104"
"África";"Egito";"Rio de Janeiro";"Dezembro";"87"
"África";"Egito";"Rio Grande do Norte";"Janeiro";"0"
"África";"Egito";"Rio Grande do Norte";"Fevereiro";"3"
"África";"Egito";"Rio Grande do Norte";"Março";"0"
"África";"Egito";"Rio Grande do Norte";"Abril";"0"
"África";"Egito";"Rio Grande do Norte";"Maio";"0"
"África";"Egito";"Rio Grande do Norte";"Junho";"0"
"África";"Egito";"Rio Grande do Norte";"Julho";"0"
"África";"Egito";"Rio Grande do Norte";"Agosto";"0"
"África";"Egito";"Rio Grande do Norte";"Setembro";"0"
"África";"Egito";"Rio Grande do Norte";"Outubro";"0"
"África";"Egito";"Rio Grande do Norte";"Novembro";"0"
"África";"Egito";"Rio Grande do Norte";"Dezembro";"0"
"África";"Egito";"Rio Grande do Sul";"Janeiro";"0"
"África";"Egito";"Rio Grande do Sul";"Fevereiro";"0"
"África";"Egito";"Rio Grande do Sul";"Março";"1"
"África";"Egito";"Rio Grande do Sul";"Abril";"0"
"África";"Egito";"Rio Grande do Sul";"Maio";"0"
"África";"Egito";"Rio Grande do Sul";"Junho";"0"
"África";"Egito";"Rio Grande do Sul";"Julho";"0"
"África";"Egito";"Rio Grande do Sul";"Agosto";"0"
"África";"Egito";"Rio Grande do Sul";"Setembro";"0"
"África";"Egito";"Rio Grande do Sul";"Outubro";"3"
"África";"Egito";"Rio Grande do Sul";"Novembro";"2"
"África";"Egito";"Rio Grande do Sul";"Dezembro";"0"
"África";"Egito";"Roraima";"Janeiro";"0"
"África";"Egito";"Roraima";"Fevereiro";"0"
"África";"Egito";"Roraima";"Março";"0"
"África";"Egito";"Roraima";"Abril";"0"
"África";"Egito";"Roraima";"Maio";"2"
"África";"Egito";"Roraima";"Junho";"0"
"África";"Egito";"Roraima";"Julho";"0"
"África";"Egito";"Roraima";"Agosto";"0"
"África";"Egito";"Roraima";"Setembro";"0"
"África";"Egito";"Roraima";"Outubro";"0"
"África";"Egito";"Roraima";"Novembro";"0"
"África";"Egito";"Roraima";"Dezembro";"2"
"África";"Egito";"Santa Catarina";"Janeiro";"1"
"África";"Egito";"Santa Catarina";"Fevereiro";"0"
"África";"Egito";"Santa Catarina";"Março";"0"
"África";"Egito";"Santa Catarina";"Abril";"0"
"África";"Egito";"Santa Catarina";"Maio";"0"
"África";"Egito";"Santa Catarina";"Junho";"0"
"África";"Egito";"Santa Catarina";"Julho";"0"
"África";"Egito";"Santa Catarina";"Agosto";"0"
"África";"Egito";"Santa Catarina";"Setembro";"0"
"África";"Egito";"Santa Catarina";"Outubro";"0"
"África";"Egito";"Santa Catarina";"Novembro";"0"
"África";"Egito";"Santa Catarina";"Dezembro";"0"
"África";"Egito";"São Paulo";"Janeiro";"77"
"África";"Egito";"São Paulo";"Fevereiro";"130"
"África";"Egito";"São Paulo";"Março";"153"
"África";"Egito";"São Paulo";"Abril";"185"
"África";"Egito";"São Paulo";"Maio";"211"
"África";"Egito";"São Paulo";"Junho";"119"
"África";"Egito";"São Paulo";"Julho";"269"
"África";"Egito";"São Paulo";"Agosto";"198"
"África";"Egito";"São Paulo";"Setembro";"124"
"África";"Egito";"São Paulo";"Outubro";"211"
"África";"Egito";"São Paulo";"Novembro";"196"
"África";"Egito";"São Paulo";"Dezembro";"217"
"África";"Egito";"Outras Unidades da Federação";"Janeiro";"0"
"África";"Egito";"Outras Unidades da Federação";"Fevereiro";"0"
"África";"Egito";"Outras Unidades da Federação";"Março";"0"
"África";"Egito";"Outras Unidades da Federação";"Abril";"0"
"África";"Egito";"Outras Unidades da Federação";"Maio";"0"
"África";"Egito";"Outras Unidades da Federação";"Junho";"0"
"África";"Egito";"Outras Unidades da Federação";"Julho";"0"
"África";"Egito";"Outras Unidades da Federação";"Agosto";"0"
"África";"Egito";"Outras Unidades da Federação";"Setembro";"0"
"África";"Egito";"Outras Unidades da Federação";"Outubro";"0"
"África";"Egito";"Outras Unidades da Federação";"Novembro";"0"
"África";"Egito";"Outras Unidades da Federação";"Dezembro";"0"
"África";"Gana";"Acre";"Janeiro";"0"
"África";"Gana";"Acre";"Fevereiro";"0"
"África";"Gana";"Acre";"Março";"0"
"África";"Gana";"Acre";"Abril";"0"
"África";"Gana";"Acre";"Maio";"0"
"África";"Gana";"Acre";"Junho";"0"
"África";"Gana";"Acre";"Julho";"0"
"África";"Gana";"Acre";"Agosto";"0"
"África";"Gana";"Acre";"Setembro";"0"
"África";"Gana";"Acre";"Outubro";"0"
"África";"Gana";"Acre";"Novembro";"0"
"África";"Gana";"Acre";"Dezembro";"0"
"África";"Gana";"Amapá";"Janeiro";"0"
"África";"Gana";"Amapá";"Fevereiro";"0"
"África";"Gana";"Amapá";"Março";"0"
"África";"Gana";"Amapá";"Abril";"0"
"África";"Gana";"Amapá";"Maio";"0"
"África";"Gana";"Amapá";"Junho";"0"
"África";"Gana";"Amapá";"Julho";"0"
"África";"Gana";"Amapá";"Agosto";"0"
"África";"Gana";"Amapá";"Setembro";"0"
"África";"Gana";"Amapá";"Outubro";"0"
"África";"Gana";"Amapá";"Novembro";"0"
"África";"Gana";"Amapá";"Dezembro";"0"
"África";"Gana";"Amazonas";"Janeiro";"0"
"África";"Gana";"Amazonas";"Fevereiro";"1"
"África";"Gana";"Amazonas";"Março";"0"
"África";"Gana";"Amazonas";"Abril";"0"
"África";"Gana";"Amazonas";"Maio";"0"
"África";"Gana";"Amazonas";"Junho";"0"
"África";"Gana";"Amazonas";"Julho";"0"
"África";"Gana";"Amazonas";"Agosto";"0"
"África";"Gana";"Amazonas";"Setembro";"0"
"África";"Gana";"Amazonas";"Outubro";"0"
"África";"Gana";"Amazonas";"Novembro";"0"
"África";"Gana";"Amazonas";"Dezembro";"0"
"África";"Gana";"Bahia";"Janeiro";"0"
"África";"Gana";"Bahia";"Fevereiro";"0"
"África";"Gana";"Bahia";"Março";"0"
"África";"Gana";"Bahia";"Abril";"0"
"África";"Gana";"Bahia";"Maio";"0"
